Time(s),Type,X,Y,Z,Magnitude
186.653,GYRO,0.057508,-0.142705,-0.069223,0.168712
186.655,GYRO,0.068158,-0.138445,-0.066028,0.167846
186.655,ACCL,-4.477218,-7.534772,2.669065,9.161997
186.656,GYRO,0.077742,-0.139510,-0.064963,0.172415
186.657,GYRO,0.083067,-0.138445,-0.069223,0.175667
186.658,GYRO,0.082002,-0.139510,-0.066028,0.174777
186.659,GYRO,0.095847,-0.140575,-0.058573,0.179941
186.660,ACCL,-4.330935,-6.637890,2.796163,8.404588
186.661,GYRO,0.099042,-0.139510,-0.048988,0.177967
186.662,GYRO,0.106496,-0.144835,-0.041534,0.184509
186.663,GYRO,0.118211,-0.144835,-0.026624,0.188838
186.664,GYRO,0.124601,-0.143770,-0.010650,0.190548
186.665,ACCL,-4.273381,-5.848921,2.762590,7.752649
186.666,GYRO,0.125666,-0.150160,0.009585,0.196040
186.667,GYRO,0.121406,-0.149095,0.025559,0.193964
186.668,GYRO,0.123536,-0.149095,0.044728,0.198723
186.669,GYRO,0.121406,-0.146965,0.068158,0.202444
186.670,ACCL,-4.369305,-5.455635,2.647482,7.474218
186.671,GYRO,0.111821,-0.146965,0.084132,0.202931
186.672,GYRO,0.109691,-0.149095,0.104366,0.212494
186.673,GYRO,0.101171,-0.151225,0.122471,0.219325
186.674,GYRO,0.099042,-0.151225,0.135250,0.225767
186.675,ACCL,-4.546763,-5.628297,2.685851,7.717809
186.675,GYRO,0.100106,-0.152290,0.153355,0.238183
186.677,GYRO,0.096912,-0.149095,0.168264,0.244814
186.678,GYRO,0.086262,-0.146965,0.179979,0.247855
186.679,GYRO,0.078807,-0.141640,0.192758,0.251850
186.680,ACCL,-4.717026,-6.081535,2.700240,8.156390
186.680,GYRO,0.073482,-0.142705,0.203408,0.259112
186.682,GYRO,0.062833,-0.145900,0.209798,0.263154
186.683,GYRO,0.053248,-0.149095,0.216187,0.267958
186.684,GYRO,0.047923,-0.148030,0.221512,0.270698
186.685,ACCL,-4.889688,-6.498801,2.935252,8.646338
186.685,GYRO,0.042599,-0.150160,0.223642,0.272724
186.687,GYRO,0.041534,-0.156550,0.231097,0.282203
186.688,GYRO,0.043663,-0.159744,0.240682,0.292151
186.689,GYRO,0.042599,-0.161874,0.240682,0.293165
186.690,ACCL,-5.023981,-6.863309,3.014388,9.023965
186.690,GYRO,0.041534,-0.167199,0.250266,0.303832
186.692,GYRO,0.036209,-0.167199,0.261981,0.312891
186.693,GYRO,0.031949,-0.167199,0.267306,0.316905
186.694,GYRO,0.023429,-0.171459,0.267306,0.318433
186.695,ACCL,-5.230216,-7.472422,3.004796,9.603179
186.695,GYRO,0.015974,-0.176784,0.268371,0.321762
186.696,GYRO,0.007455,-0.181044,0.266241,0.322050
186.698,GYRO,0.003195,-0.183174,0.263046,0.320556
186.699,GYRO,-0.001065,-0.189563,0.250266,0.313956
186.699,ACCL,-5.354916,-8.223022,3.031175,10.270406
186.700,GYRO,0.000000,-0.189563,0.246006,0.310569
186.701,GYRO,0.004260,-0.192758,0.240682,0.308385
186.703,GYRO,0.010650,-0.192758,0.233227,0.302760
186.704,GYRO,0.010650,-0.197018,0.221512,0.296643
186.704,ACCL,-5.443645,-8.779376,3.014388,10.760914
186.705,GYRO,0.012780,-0.198083,0.208733,0.288044
186.706,GYRO,0.003195,-0.204473,0.195953,0.283226
186.708,GYRO,-0.007455,-0.204473,0.178914,0.271799
186.709,GYRO,-0.019169,-0.205538,0.162939,0.262988
186.709,ACCL,-5.505995,-8.916067,2.844125,10.858236
186.710,GYRO,-0.030884,-0.208733,0.146965,0.257142
186.711,GYRO,-0.045793,-0.208733,0.133120,0.251769
186.712,GYRO,-0.054313,-0.210863,0.120341,0.248787
186.714,GYRO,-0.059638,-0.211928,0.112886,0.247413
186.714,ACCL,-5.393285,-8.738609,2.805755,10.645331
186.715,GYRO,-0.067093,-0.220447,0.097977,0.250395
186.716,GYRO,-0.067093,-0.223642,0.090522,0.250423
186.717,GYRO,-0.064963,-0.220447,0.083067,0.244371
186.719,GYRO,-0.063898,-0.220447,0.078807,0.242674
186.719,ACCL,-5.235012,-8.448441,2.654676,10.287313
186.720,GYRO,-0.062833,-0.221512,0.069223,0.240432
186.721,GYRO,-0.059638,-0.219382,0.070288,0.237961
186.722,GYRO,-0.058573,-0.220447,0.064963,0.237167
186.724,GYRO,-0.060703,-0.220447,0.057508,0.235773
186.724,ACCL,-5.153477,-8.196643,2.434053,9.983381
186.725,GYRO,-0.066028,-0.214058,0.058573,0.231541
186.726,GYRO,-0.073482,-0.210863,0.054313,0.229810
186.727,GYRO,-0.080937,-0.215122,0.046858,0.234572
186.728,GYRO,-0.077742,-0.211928,0.042599,0.229721
186.729,ACCL,-5.052758,-7.992806,2.388489,9.752958
186.730,GYRO,-0.076677,-0.212993,0.041534,0.230153
186.731,GYRO,-0.074547,-0.207668,0.038339,0.223949
186.732,GYRO,-0.066028,-0.202343,0.037274,0.216082
186.733,GYRO,-0.059638,-0.201278,0.037274,0.213211
186.734,ACCL,-4.973621,-7.635492,2.270983,9.391220
186.735,GYRO,-0.054313,-0.194888,0.039404,0.206116
186.736,GYRO,-0.050053,-0.187433,0.040469,0.198178
186.737,GYRO,-0.051118,-0.184239,0.038339,0.195005
186.738,GYRO,-0.051118,-0.183174,0.040469,0.194431
186.739,ACCL,-4.894484,-7.215827,2.244604,9.003465
186.740,GYRO,-0.045793,-0.175719,0.045793,0.187273
186.741,GYRO,-0.034079,-0.170394,0.052183,0.181435
186.742,GYRO,-0.027689,-0.169329,0.061768,0.182358
186.743,GYRO,-0.025559,-0.168264,0.073482,0.185380
186.744,ACCL,-4.918465,-6.923261,2.383693,8.820705
186.745,GYRO,-0.017039,-0.161874,0.075612,0.179474
186.746,GYRO,-0.006390,-0.154420,0.085197,0.176479
186.747,GYRO,-0.001065,-0.154420,0.092652,0.180086
186.748,GYRO,-0.004260,-0.152290,0.097977,0.181134
186.749,ACCL,-5.002398,-6.956835,2.510791,8.928920
186.749,GYRO,-0.004260,-0.152290,0.103301,0.184069
186.751,GYRO,-0.003195,-0.146965,0.110756,0.184054
186.752,GYRO,-0.006390,-0.143770,0.108626,0.180306
186.753,GYRO,-0.009585,-0.148030,0.111821,0.185765
186.754,ACCL,-5.023981,-7.004796,2.757794,9.050579
186.754,GYRO,-0.010650,-0.149095,0.119276,0.191231
186.756,GYRO,-0.011715,-0.149095,0.122471,0.193302
186.757,GYRO,-0.012780,-0.149095,0.127796,0.196785
186.758,GYRO,-0.005325,-0.151225,0.129925,0.199444
186.759,ACCL,-5.131894,-7.163070,3.031175,9.318472
186.759,GYRO,0.003195,-0.149095,0.139510,0.204212
186.761,GYRO,0.009585,-0.150160,0.139510,0.205190
186.762,GYRO,0.010650,-0.154420,0.137380,0.206959
186.763,GYRO,0.007455,-0.157614,0.139510,0.210620
186.764,ACCL,-5.299760,-7.266187,3.122302,9.520173
186.764,GYRO,-0.001065,-0.154420,0.144835,0.211716
186.765,GYRO,-0.013845,-0.158679,0.148030,0.217448
186.767,GYRO,-0.034079,-0.164004,0.145900,0.222139
186.768,GYRO,-0.053248,-0.166134,0.143770,0.226066
186.769,ACCL,-5.354916,-7.436451,3.213429,9.710925
186.769,GYRO,-0.075612,-0.172524,0.144835,0.237611
186.770,GYRO,-0.092652,-0.176784,0.137380,0.242302
186.772,GYRO,-0.112886,-0.178914,0.130990,0.248821
186.773,GYRO,-0.126731,-0.181044,0.125666,0.254223
186.773,ACCL,-5.302158,-7.515588,3.429257,9.816147
186.774,GYRO,-0.143770,-0.188498,0.125666,0.268316
186.775,GYRO,-0.168264,-0.195953,0.126731,0.287700
186.777,GYRO,-0.186368,-0.202343,0.123536,0.301558
186.778,GYRO,-0.203408,-0.208733,0.124601,0.316969
186.778,ACCL,-5.163070,-7.407674,3.470024,9.673261
186.779,GYRO,-0.220447,-0.215122,0.126731,0.333070
186.780,GYRO,-0.241747,-0.226837,0.126731,0.354904
186.782,GYRO,-0.265176,-0.231097,0.133120,0.376092
186.783,GYRO,-0.285410,-0.236422,0.137380,0.395256
186.783,ACCL,-4.995204,-7.390887,3.407674,9.549320
186.784,GYRO,-0.303514,-0.240682,0.136315,0.410646
186.785,GYRO,-0.328009,-0.244941,0.141640,0.433183
186.786,GYRO,-0.353568,-0.250266,0.142705,0.456079
186.788,GYRO,-0.378062,-0.258786,0.141640,0.479544
186.788,ACCL,-4.767386,-7.472422,3.261391,9.444667
186.789,GYRO,-0.405751,-0.261981,0.145900,0.504534
186.790,GYRO,-0.433440,-0.264111,0.149095,0.529012
186.791,GYRO,-0.456869,-0.266241,0.151225,0.549984
186.793,GYRO,-0.481363,-0.268371,0.157614,0.573215
186.793,ACCL,-4.664269,-7.642686,3.122302,9.482342
186.794,GYRO,-0.502662,-0.268371,0.160809,0.592074
186.795,GYRO,-0.516507,-0.272630,0.160809,0.605778
186.796,GYRO,-0.531416,-0.272630,0.158679,0.617989
186.798,GYRO,-0.534611,-0.270501,0.159744,0.620079
186.798,ACCL,-4.580336,-7.851319,3.175060,9.628276
186.799,GYRO,-0.535676,-0.276890,0.159744,0.623807
186.800,GYRO,-0.533546,-0.274760,0.162939,0.621863
186.801,GYRO,-0.527157,-0.275825,0.172524,0.619466
186.802,GYRO,-0.516507,-0.274760,0.176784,0.611167
186.803,ACCL,-4.410072,-7.952038,3.232614,9.650567
186.804,GYRO,-0.509052,-0.279020,0.174654,0.606210
186.805,GYRO,-0.500532,-0.276890,0.178914,0.599342
186.806,GYRO,-0.487753,-0.275825,0.183174,0.589521
186.807,GYRO,-0.476038,-0.280085,0.187433,0.583259
186.808,ACCL,-4.335731,-8.227818,3.153477,9.820385
186.809,GYRO,-0.461129,-0.281150,0.193823,0.573805
186.810,GYRO,-0.445154,-0.274760,0.197018,0.558992
186.811,GYRO,-0.434505,-0.272630,0.198083,0.549872
186.812,GYRO,-0.420660,-0.271565,0.199148,0.538853
186.813,ACCL,-4.357314,-8.724221,3.091127,10.230019
186.814,GYRO,-0.407881,-0.269436,0.197018,0.527047
186.815,GYRO,-0.387646,-0.273695,0.198083,0.514214
186.816,GYRO,-0.370607,-0.274760,0.193823,0.500410
186.817,GYRO,-0.349308,-0.267306,0.192758,0.480233
186.818,ACCL,-4.400480,-9.235012,3.091127,10.686662
186.818,GYRO,-0.326944,-0.266241,0.190628,0.462726
186.820,GYRO,-0.299255,-0.260916,0.181044,0.436357
186.821,GYRO,-0.272630,-0.254526,0.173589,0.411393
186.822,GYRO,-0.246006,-0.255591,0.161874,0.389935
186.823,ACCL,-4.510791,-9.606715,3.237410,11.095811
186.823,GYRO,-0.212993,-0.252396,0.149095,0.362352
186.825,GYRO,-0.175719,-0.246006,0.145900,0.335683
186.826,GYRO,-0.136315,-0.244941,0.140575,0.313591
186.827,GYRO,-0.106496,-0.240682,0.137380,0.296888
186.828,ACCL,-4.539568,-9.697842,3.381295,11.228935
186.828,GYRO,-0.069223,-0.240682,0.129925,0.282135
186.830,GYRO,-0.038339,-0.239617,0.124601,0.272784
186.831,GYRO,-0.007455,-0.240682,0.119276,0.268719
186.832,GYRO,0.020234,-0.243876,0.109691,0.268174
186.833,ACCL,-4.594724,-9.829736,3.556355,11.418532
186.833,GYRO,0.050053,-0.243876,0.097977,0.267545
186.835,GYRO,0.078807,-0.240682,0.094782,0.270410
186.836,GYRO,0.103301,-0.240682,0.087327,0.276088
186.837,GYRO,0.130990,-0.249201,0.078807,0.292353
186.838,ACCL,-4.707434,-9.983213,3.681055,11.635061
186.838,GYRO,0.152290,-0.249201,0.068158,0.299898
186.839,GYRO,0.175719,-0.248136,0.056443,0.309248
186.841,GYRO,0.193823,-0.255591,0.041534,0.323449
186.842,GYRO,0.207668,-0.256656,0.025559,0.331137
186.842,ACCL,-4.983213,-9.980815,3.666667,11.742808
186.843,GYRO,0.220447,-0.257721,0.015974,0.339518
186.844,GYRO,0.226837,-0.260916,0.000000,0.345734
186.846,GYRO,0.221512,-0.261981,-0.019169,0.343612
186.847,GYRO,0.214058,-0.264111,-0.036209,0.341886
186.847,ACCL,-5.143885,-9.606715,3.604317,11.477788
186.848,GYRO,0.205538,-0.272630,-0.056443,0.346062
186.849,GYRO,0.189563,-0.276890,-0.062833,0.341395
186.851,GYRO,0.171459,-0.280085,-0.078807,0.337723
186.852,GYRO,0.151225,-0.285410,-0.084132,0.333775
186.852,ACCL,-5.033573,-8.769784,3.537170,10.712495
186.853,GYRO,0.133120,-0.284345,-0.087327,0.325882
186.854,GYRO,0.107561,-0.290735,-0.095847,0.324473
186.855,GYRO,0.082002,-0.294995,-0.097977,0.321474
186.857,GYRO,0.046858,-0.299255,-0.095847,0.317704
186.857,ACCL,-4.889688,-7.846523,3.450839,9.868397
186.858,GYRO,0.011715,-0.305644,-0.090522,0.318983
186.859,GYRO,-0.021299,-0.305644,-0.085197,0.318010
186.860,GYRO,-0.056443,-0.309904,-0.080937,0.325234
186.862,GYRO,-0.090522,-0.312034,-0.068158,0.331971
186.862,ACCL,-4.693046,-7.160671,3.522782,9.257963
186.863,GYRO,-0.117146,-0.314164,-0.058573,0.340372
186.864,GYRO,-0.138445,-0.318424,-0.057508,0.351949
186.865,GYRO,-0.150160,-0.322684,-0.044728,0.358711
186.867,GYRO,-0.149095,-0.322684,-0.029819,0.356712
186.867,ACCL,-4.580336,-6.810552,3.697842,9.002062
186.868,GYRO,-0.151225,-0.329073,-0.017039,0.362558
186.869,GYRO,-0.156550,-0.330138,-0.007455,0.365451
186.870,GYRO,-0.156550,-0.334398,0.002130,0.369235
186.872,GYRO,-0.158679,-0.335463,0.013845,0.371358
186.872,ACCL,-4.573141,-6.532374,3.664269,8.775671
186.873,GYRO,-0.165069,-0.334398,0.022364,0.373591
186.874,GYRO,-0.166134,-0.336528,0.036209,0.377045
186.875,GYRO,-0.166134,-0.337593,0.051118,0.379714
186.876,GYRO,-0.162939,-0.342918,0.064963,0.385178
186.877,ACCL,-4.448441,-6.294964,3.673861,8.538879
186.878,GYRO,-0.159744,-0.348243,0.086262,0.392724
186.879,GYRO,-0.154420,-0.348243,0.104366,0.394982
186.880,GYRO,-0.149095,-0.348243,0.124601,0.398783
186.881,GYRO,-0.141640,-0.350373,0.143770,0.404342
186.882,ACCL,-4.330935,-6.309353,3.613909,8.463171
186.883,GYRO,-0.137380,-0.351438,0.164004,0.411436
186.884,GYRO,-0.132055,-0.351438,0.182109,0.417266
186.885,GYRO,-0.125666,-0.349308,0.201278,0.422280
186.886,GYRO,-0.120341,-0.354633,0.216187,0.432416
186.887,ACCL,-4.326139,-6.846523,3.594724,8.860722
186.888,GYRO,-0.112886,-0.355698,0.236422,0.441768
186.889,GYRO,-0.102236,-0.355698,0.248136,0.445584
186.890,GYRO,-0.094782,-0.359957,0.257721,0.452739
186.891,GYRO,-0.083067,-0.363152,0.268371,0.459132
186.892,ACCL,-4.429257,-7.772182,3.683453,9.674345
186.892,GYRO,-0.063898,-0.359957,0.277955,0.459251
186.894,GYRO,-0.048988,-0.364217,0.282215,0.463357
186.895,GYRO,-0.023429,-0.363152,0.286475,0.463138
186.896,GYRO,0.003195,-0.363152,0.283280,0.460584
186.897,ACCL,-4.580336,-8.827338,3.767386,10.634593
186.897,GYRO,0.027689,-0.365282,0.283280,0.463082
186.899,GYRO,0.056443,-0.369542,0.279020,0.466476
186.900,GYRO,0.086262,-0.371672,0.273695,0.469564
186.901,GYRO,0.122471,-0.370607,0.272630,0.476105
186.902,ACCL,-4.702638,-9.616307,3.808153,11.361787
186.902,GYRO,0.154420,-0.370607,0.268371,0.482926
186.904,GYRO,0.183174,-0.371672,0.259851,0.489096
186.905,GYRO,0.223642,-0.369542,0.250266,0.499210
186.906,GYRO,0.258786,-0.368477,0.240682,0.510562
186.907,ACCL,-4.889688,-10.362110,3.800959,12.071855
186.907,GYRO,0.288605,-0.374867,0.226837,0.524665
186.909,GYRO,0.323749,-0.373802,0.211928,0.538010
186.910,GYRO,0.349308,-0.373802,0.201278,0.549779
186.911,GYRO,0.375932,-0.372737,0.186368,0.561240
186.912,ACCL,-5.028777,-10.923261,3.673861,12.573921
186.912,GYRO,0.398296,-0.372737,0.165069,0.569930
186.913,GYRO,0.419595,-0.379127,0.146965,0.584291
186.915,GYRO,0.435570,-0.381257,0.127796,0.592798
186.916,GYRO,0.453674,-0.379127,0.105431,0.600561
186.916,ACCL,-5.076739,-11.232614,3.599520,12.841395
186.917,GYRO,0.472843,-0.375932,0.087327,0.610354
186.918,GYRO,0.495208,-0.376997,0.068158,0.626101
186.920,GYRO,0.510117,-0.379127,0.044728,0.637148
186.921,GYRO,0.526092,-0.376997,0.021299,0.647574
186.921,ACCL,-5.052758,-11.155875,3.513189,12.740738
186.922,GYRO,0.543131,-0.372737,-0.005325,0.658751
186.923,GYRO,0.553781,-0.373802,-0.029819,0.668797
186.925,GYRO,0.556976,-0.374867,-0.050053,0.673240
186.926,GYRO,0.562300,-0.374867,-0.070288,0.679446
186.926,ACCL,-4.976019,-10.549161,3.290168,12.119025
186.927,GYRO,0.563365,-0.375932,-0.089457,0.683160
186.928,GYRO,0.555911,-0.379127,-0.106496,0.681260
186.929,GYRO,0.543131,-0.380192,-0.121406,0.674000
186.931,GYRO,0.525027,-0.381257,-0.138445,0.663458
186.931,ACCL,-4.834532,-9.628297,3.105516,11.212539
186.932,GYRO,0.509052,-0.378062,-0.153355,0.652367
186.933,GYRO,0.484558,-0.380192,-0.164004,0.637369
186.934,GYRO,0.453674,-0.381257,-0.171459,0.616908
186.936,GYRO,0.419595,-0.380192,-0.175719,0.592860
186.936,ACCL,-4.625899,-8.441247,2.846523,10.037743
186.937,GYRO,0.380192,-0.378062,-0.182109,0.566251
186.938,GYRO,0.339723,-0.384452,-0.183174,0.544764
186.939,GYRO,0.293930,-0.379127,-0.179979,0.512371
186.941,GYRO,0.258786,-0.378062,-0.178914,0.491844
186.941,ACCL,-4.402878,-7.278177,2.762590,8.943663
186.942,GYRO,0.225772,-0.376997,-0.176784,0.473658
186.943,GYRO,0.191693,-0.372737,-0.167199,0.451259
186.944,GYRO,0.161874,-0.372737,-0.157614,0.435865
186.945,GYRO,0.138445,-0.364217,-0.143770,0.415320
186.946,ACCL,-4.306954,-6.220624,2.844125,8.083010
186.947,GYRO,0.117146,-0.358892,-0.122471,0.396895
186.948,GYRO,0.092652,-0.352503,-0.102236,0.378543
186.949,GYRO,0.072417,-0.352503,-0.080937,0.368854
186.950,GYRO,0.054313,-0.345048,-0.062833,0.354903
186.951,ACCL,-4.477218,-5.633094,3.074341,7.824883
186.952,GYRO,0.036209,-0.343983,-0.045793,0.348902
186.953,GYRO,0.023429,-0.345048,-0.026624,0.346866
186.954,GYRO,0.004260,-0.346113,-0.006390,0.346198
186.955,GYRO,-0.012780,-0.345048,0.017039,0.345705
186.956,ACCL,-4.582734,-5.426859,3.333333,7.846232
186.957,GYRO,-0.027689,-0.348243,0.036209,0.351213
186.958,GYRO,-0.042599,-0.349308,0.058573,0.356737
186.959,GYRO,-0.062833,-0.353568,0.079872,0.367883
186.960,GYRO,-0.080937,-0.356763,0.099042,0.378998
186.961,ACCL,-4.803357,-5.529976,3.491607,8.114444
186.962,GYRO,-0.100106,-0.355698,0.119276,0.388290
186.963,GYRO,-0.122471,-0.363152,0.135250,0.406413
186.964,GYRO,-0.151225,-0.365282,0.143770,0.420678
186.965,GYRO,-0.175719,-0.368477,0.165069,0.440341
186.966,ACCL,-5.215827,-5.889688,3.609113,8.655575
186.966,GYRO,-0.202343,-0.375932,0.177849,0.462491
186.968,GYRO,-0.218317,-0.379127,0.191693,0.477646
186.969,GYRO,-0.236422,-0.376997,0.205538,0.490171
186.970,GYRO,-0.254526,-0.381257,0.219382,0.508202
186.971,ACCL,-5.630695,-6.472422,3.839329,9.398799
186.971,GYRO,-0.263046,-0.388711,0.233227,0.524103
186.973,GYRO,-0.266241,-0.397231,0.241747,0.535834
186.974,GYRO,-0.265176,-0.399361,0.253461,0.542264
186.975,GYRO,-0.259851,-0.401491,0.259851,0.544279
186.976,ACCL,-6.050360,-7.321343,4.103118,10.346231
186.976,GYRO,-0.255591,-0.407881,0.261981,0.548021
186.978,GYRO,-0.254526,-0.413206,0.263046,0.552010
186.979,GYRO,-0.252396,-0.419595,0.258786,0.553836
186.980,GYRO,-0.243876,-0.430245,0.256656,0.557188
186.981,ACCL,-6.458034,-8.206235,4.311751,11.297773
186.981,GYRO,-0.231097,-0.443024,0.250266,0.558847
186.982,GYRO,-0.224707,-0.451544,0.239617,0.558392
186.984,GYRO,-0.209798,-0.460064,0.232162,0.556393
186.985,GYRO,-0.187433,-0.467519,0.218317,0.548969
186.986,ACCL,-6.702638,-8.865707,4.364508,11.940480
186.986,GYRO,-0.165069,-0.474973,0.206603,0.543629
186.987,GYRO,-0.139510,-0.488818,0.186368,0.541423
186.989,GYRO,-0.116081,-0.500532,0.170394,0.541333
186.990,GYRO,-0.083067,-0.504792,0.157614,0.535311
186.990,ACCL,-6.707434,-8.980815,4.038369,11.914409
186.991,GYRO,-0.055378,-0.509052,0.149095,0.533320
186.992,GYRO,-0.024494,-0.512247,0.137380,0.530915
186.994,GYRO,0.004260,-0.518637,0.130990,0.534940
186.995,GYRO,0.033014,-0.518637,0.122471,0.533922
186.995,ACCL,-6.597122,-8.824940,3.604317,11.592786
186.996,GYRO,0.062833,-0.516507,0.110756,0.531972
186.997,GYRO,0.097977,-0.520767,0.096912,0.538692
186.999,GYRO,0.128860,-0.521832,0.086262,0.544385
187.000,GYRO,0.160809,-0.520767,0.076677,0.550397
187.000,ACCL,-6.371703,-8.633094,3.247002,11.210349
187.001,GYRO,0.191693,-0.522897,0.069223,0.561212
187.002,GYRO,0.220447,-0.515442,0.060703,0.563881
187.003,GYRO,0.243876,-0.517572,0.052183,0.574525
187.005,GYRO,0.260916,-0.515442,0.042599,0.579286
187.005,ACCL,-6.059952,-8.177458,2.803357,10.557114
187.006,GYRO,0.272630,-0.512247,0.034079,0.581279
187.007,GYRO,0.281150,-0.506922,0.023429,0.580142
187.008,GYRO,0.287540,-0.512247,0.012780,0.587571
187.010,GYRO,0.298190,-0.511182,0.009585,0.591875
187.010,ACCL,-5.717026,-7.513189,2.450839,9.753923
187.011,GYRO,0.305644,-0.510117,0.008520,0.594736
187.012,GYRO,0.308839,-0.511182,0.003195,0.597243
187.013,GYRO,0.310969,-0.500532,0.005325,0.589290
187.015,GYRO,0.313099,-0.497338,0.006390,0.587721
187.015,ACCL,-5.304556,-6.623501,2.009592,8.720525
187.016,GYRO,0.312034,-0.496273,0.006390,0.586253
187.017,GYRO,0.307774,-0.485623,0.013845,0.575106
187.018,GYRO,0.302449,-0.479233,0.027689,0.567368
187.019,GYRO,0.292865,-0.466454,0.038339,0.552104
187.020,ACCL,-4.932854,-5.779376,1.621103,7.769312
187.021,GYRO,0.280085,-0.460064,0.048988,0.540839
187.022,GYRO,0.265176,-0.452609,0.058573,0.527830
187.023,GYRO,0.243876,-0.440895,0.072417,0.509027
187.024,GYRO,0.225772,-0.432375,0.086262,0.495340
187.025,ACCL,-4.664269,-5.218225,1.460432,7.149695
187.026,GYRO,0.195953,-0.423855,0.102236,0.478020
187.027,GYRO,0.162939,-0.415335,0.118211,0.461548
187.028,GYRO,0.127796,-0.402556,0.129925,0.441886
187.029,GYRO,0.091587,-0.394036,0.148030,0.430773
187.030,ACCL,-4.422062,-4.908873,1.570743,6.791090
187.031,GYRO,0.055378,-0.389776,0.166134,0.427309
187.032,GYRO,0.022364,-0.383387,0.182109,0.425028
187.033,GYRO,-0.010650,-0.380192,0.197018,0.428340
187.034,GYRO,-0.038339,-0.379127,0.212993,0.436546
187.035,ACCL,-4.187050,-4.824940,2.007194,6.696287
187.035,GYRO,-0.061768,-0.373802,0.231097,0.443789
187.037,GYRO,-0.082002,-0.370607,0.252396,0.455826
187.038,GYRO,-0.096912,-0.363152,0.270501,0.463079
187.039,GYRO,-0.107561,-0.364217,0.290735,0.478279
187.040,ACCL,-4.076739,-5.009592,2.386091,6.885437
187.040,GYRO,-0.116081,-0.359957,0.310969,0.489639
187.042,GYRO,-0.121406,-0.358892,0.325879,0.499740
187.043,GYRO,-0.132055,-0.358892,0.346113,0.515787
187.044,GYRO,-0.144835,-0.355698,0.362087,0.527831
187.045,ACCL,-4.131894,-5.606715,2.733813,7.482081
187.045,GYRO,-0.154420,-0.359957,0.374867,0.542162
187.047,GYRO,-0.164004,-0.359957,0.385517,0.552349
187.048,GYRO,-0.170394,-0.358892,0.395101,0.560306
187.049,GYRO,-0.171459,-0.365282,0.401491,0.569231
187.050,ACCL,-4.215827,-6.364508,3.170264,8.266241
187.050,GYRO,-0.170394,-0.366347,0.403621,0.571099
187.052,GYRO,-0.168264,-0.370607,0.408946,0.576974
187.053,GYRO,-0.167199,-0.374867,0.413206,0.582426
187.054,GYRO,-0.168264,-0.380192,0.418530,0.589937
187.055,ACCL,-4.280576,-7.021583,3.561151,8.961459
187.055,GYRO,-0.166134,-0.384452,0.421725,0.594353
187.056,GYRO,-0.158679,-0.395101,0.424920,0.601532
187.058,GYRO,-0.160809,-0.403621,0.422790,0.606235
187.059,GYRO,-0.159744,-0.413206,0.420660,0.610911
187.059,ACCL,-4.333333,-7.724221,3.793765,9.635041
187.060,GYRO,-0.162939,-0.420660,0.418530,0.615363
187.061,GYRO,-0.155485,-0.429180,0.419595,0.620025
187.063,GYRO,-0.155485,-0.436635,0.417465,0.623781
187.064,GYRO,-0.156550,-0.447284,0.413206,0.628737
187.064,ACCL,-4.417266,-8.378897,3.877698,10.234974
187.065,GYRO,-0.150160,-0.457934,0.410011,0.632740
187.066,GYRO,-0.146965,-0.468584,0.402556,0.634996
187.068,GYRO,-0.145900,-0.477103,0.394036,0.635751
187.069,GYRO,-0.144835,-0.485623,0.380192,0.633524
187.069,ACCL,-4.515588,-9.062350,3.772182,10.804910
187.070,GYRO,-0.138445,-0.497338,0.365282,0.632410
187.071,GYRO,-0.133120,-0.501597,0.349308,0.625569
187.072,GYRO,-0.135250,-0.513312,0.330138,0.625119
187.074,GYRO,-0.125666,-0.522897,0.317359,0.624443
187.074,ACCL,-4.520384,-9.441247,3.565947,11.058345
187.075,GYRO,-0.113951,-0.528222,0.301384,0.618737
